id_cliente,nome_cliente,sobrenome_cliente,nome_completo_cliente,email_cliente,telefone_cliente,genero_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente,data_cadastro_cliente,idade_cliente,total_pedidos,receita_total_cliente,ticket_medio_cliente,total_itens_comprados,data_primeira_compra,data_ultima_compra,recencia_dias,pedidos_entregues,pedidos_cancelados,pedidos_reembolsados,total_tickets,tickets_abertos,tickets_fechados,tempo_medio_resolucao_horas,nota_media_atendimento,data_ultimo_ticket,total_avaliacoes,nota_media_produto,nps_medio_cliente,taxa_recomendacao_cliente,data_ultima_avaliacao,total_sessoes,total_eventos,tempo_medio_pagina_seg,data_ultimo_evento,eventos_compra,eventos_add_carrinho,eventos_pageview,faixa_valor_cliente,cliente_ativo_90d
e7695049-9885-46fa-ad49-f563c17f466d,Soraya,Imperatore,Soraya Imperatore,soraya.imperatore335@yahoo.com,(13) 3900-8497,Feminino,Belo Horizonte,Minas Gerais,Brasil,App,2021-12-25,53,7,11011.18,1835.1966666666667,18,2024-05-06,2026-04-26,18.0,0,0,0,4,0,0,136.75,3.25,2025-09-15 08:54:00,4,3.25,6.5,0.50000,2026-03-28,6,6,452.5,2025-03-14 22:11:02,0,1,3,Alto Valor,True
882e7c56-ee1f-49bb-a572-7afa4e02a732,Orlando,Yokoyama,Orlando Yokoyama,orlando396@1.com,(89) 7106-2856,Masculino,Rio De Contas,Bahia,Brasil,Web,2021-06-14,75,9,16540.980000000003,1837.886666666667,28,2023-07-16,2026-05-26,-12.0,0,0,0,1,0,0,137.0,4.0,2025-01-05 17:31:00,4,3.75,7.75,0.75000,2026-06-17,7,7,230.71428571428572,2026-01-11 16:29:52,0,0,1,Alto Valor,True
f307bce0-6115-4b29-b89c-4b4a7cf2f7bb,Carolina,Xavier,Carolina Xavier,carolina.xavier310@1.com,(89) 2147-9195,Feminino,Fortaleza,Ceará,Brasil,Web,2021-01-30,30,4,7908.72,2636.2400000000002,11,2024-01-23,2025-01-07,492.0,0,0,0,0,0,0,,,,2,4.0,9.5,1.00000,2024-07-07,9,9,887.5714285714286,2026-03-10 20:15:12,0,1,3,Alto Valor,False
2e746575-284a-4693-bfa6-a95bc3459003,Valter,Nunes,Valter Nunes,valter.nunes735@hotmail.com,(97) 3936-2934,Masculino,Vila Velha,Espírito Santo,Brasil,Web,2018-08-11,27,11,7975.09,1139.2985714285714,32,2023-07-16,2026-05-18,-4.0,0,0,0,1,0,0,84.0,4.0,2024-04-19 06:03:00,5,3.8,8.2,1.00000,2025-12-23,14,14,281.7692307692308,2026-03-28 12:40:30,0,2,8,Alto Valor,True
6d315632-7ec9-412c-b1ba-f57808d58d10,Ursula,Santos,Ursula Santos,ursula_santos@gmail.com,(94) 0939-5096,Feminino,Trindade,Pernambuco,Brasil,Web,2023-02-08,37,6,14127.04,2354.5066666666667,11,2023-10-10,2026-05-15,-1.0,0,0,1,2,0,0,197.5,1.5,2024-08-16 15:18:00,1,4.0,10.0,1.00000,2026-06-14,5,5,260.6,2025-10-06 05:48:49,0,1,3,Alto Valor,True
72201548-822f-49e7-9131-190656b1d917,Sergio,Abreu,Sergio Abreu,sergio.abreu@yahoo.com,(94) 6998-1308,Masculino,Betim,Minas Gerais,Brasil,Indicação,2019-05-19,39,8,5149.69,858.2816666666666,26,2023-03-22,2025-02-11,457.0,0,0,0,0,0,0,,,,5,4.6,8.6,1.00000,2025-03-08,7,7,214.66666666666666,2025-11-25 00:58:04,0,1,3,Alto Valor,False
e8a1e2cb-dbb4-4968-a4c1-500eee8cf4f1,Yara,Nunes,Yara Nunes,yara.nunes300@gmail.com,(93) 8751-1883,Feminino,Bilac,São Paulo,Brasil,Web,2018-03-06,42,3,2751.14,917.0466666666666,10,2024-10-02,2025-02-15,453.0,0,0,0,0,0,0,,,,3,4.666666666666667,9.333333333333334,1.00000,2025-02-15,7,7,875.5,2025-06-04 02:34:50,0,3,1,Alto Valor,False
a4eb4643-831e-4024-9dd9-9d77fea6f8f0,Thiago,Nogueira,Thiago Nogueira,thiago.nogueira@yahoo.com,(99) 8365-7712,Masculino,Volta Redonda,Rio De Janeiro,Brasil,App,2018-04-04,51,6,5894.4,982.4,19,2023-01-04,2026-02-17,86.0,0,0,0,2,0,0,134.5,2.0,2026-02-24 11:26:00,5,3.2,6.2,0.60000,2026-03-27,6,6,264.5,2026-03-25 15:18:30,0,1,3,Alto Valor,True
38bef7f0-34be-4db9-855a-39de312209c1,Joana,Lacerda,Joana Lacerda,joana431@hotmail.com,(96) 7095-4663,Feminino,São Paulo,São Paulo,Brasil,App,2020-07-14,25,6,3273.29,545.5483333333333,13,2023-02-21,2024-09-02,619.0,0,0,0,1,0,0,,,2024-09-05 04:05:00,3,4.0,8.666666666666666,1.00000,2024-09-28,7,7,206.14285714285714,2026-01-24 05:02:15,0,0,3,Alto Valor,False
b6efc8f1-ad24-4b9f-b9b1-87d11446e295,Everton,Borges,Everton Borges,everton.borges@yahoo.com,(93) 6033-8573,Masculino,Rio De Janeiro,Rio De Janeiro,Brasil,App,2018-05-16,35,9,21276.170000000002,2659.5212500000002,22,2023-12-23,2025-07-23,295.0,0,0,0,0,0,0,,,,5,3.0,6.6,0.60000,2025-08-28,6,6,142.0,2026-03-10 01:57:37,0,1,3,Alto Valor,False
2f208277-c29a-4e2d-b67e-1c556f112d05,Sabrina,Barbosa,Sabrina Barbosa,sabrina_barbosa@hotmail.com,(75) 3381-1062,Feminino,Aveiro,Pará,Brasil,Web,2022-06-28,27,5,12357.300000000001,2471.46,9,2024-03-10,2025-09-25,231.0,0,0,1,2,0,0,130.5,4.5,2025-09-06 11:46:00,2,4.5,8.5,1.00000,2024-08-16,8,8,764.2857142857143,2026-03-09 17:14:49,0,1,3,Alto Valor,False
cb42f905-e8a7-46a3-b408-3a725d9d690b,Vilma,Viana,Vilma Viana,vilma761@1.com,(75) 0921-7309,Feminino,Cariacica,Espírito Santo,Brasil,App,2018-09-26,47,4,14233.56,3558.39,16,2023-06-23,2025-08-20,267.0,0,0,0,2,0,0,98.0,2.5,2025-08-29 23:52:00,2,3.5,8.0,1.00000,2025-05-05,7,7,229.14285714285714,2025-12-04 14:43:42,0,0,5,Alto Valor,False
0f32481a-2f31-4539-97c0-87d723ae7499,Vagner,Menezes,Vagner Menezes,vmenezes948@gmail.com,(86) 4561-7881,Masculino,Cariacica,Espírito Santo,Brasil,App,2021-08-26,40,4,9561.86,2390.465,11,2024-04-18,2025-08-08,279.0,0,0,0,0,0,0,,,,1,3.0,7.0,1.00000,2024-12-29,7,7,439.8333333333333,2024-07-22 13:16:31,0,0,5,Alto Valor,False
020db9d8-4fa6-5293-b2e0-6f6540425e45,Julia,Macedo,Julia Macedo,julia.macedo130@1.com,(85) 97630-5174,Feminino,Duque De Caxias,Rio De Janeiro,Brasil,App,2025-03-17,27,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
bfdd2bd9-f705-5305-824f-7899c6ef82c9,Bruno,Prado,Bruno Prado,bruno.prado@email.com,(91) 91829-9411,Masculino,Porto Alegre,Rio Grande Do Sul,Brasil,Web,2025-06-19,48,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
9b74aaa6-b33c-5abd-8dcd-d4094d4037f6,Xavier,Freitas,Xavier Freitas,xavier296@email.com,(11) 92643-9561,Masculino,Mossoró,Rio Grande Do Norte,Brasil,Web,2025-10-18,32,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
86b49ad5-eecb-5275-b572-b02bd9270877,Gabriel,Ortiz,Gabriel Ortiz,gabriel.ortiz155@email.com,(71) 96975-8121,Masculino,Ribeirão Preto,São Paulo,Brasil,App,2026-01-18,24,8,4687.4800000000005,585.9350000000001,24,2026-01-04,2026-03-25,50.0,0,0,0,1,0,0,155.0,5.0,2026-01-26 01:15:00,6,4.0,8.166666666666666,0.83333,2026-04-22,0,0,,,0,0,0,Alto Valor,True
ddcf56a7-4649-59c1-b50f-e9b33e31925e,Cleiton,Guerra,Cleiton Guerra,cleiton.guerra595@email.com,(21) 97727-0220,Masculino,Mafra,Santa Catarina,Brasil,Web,2026-03-12,33,1,188.09,188.09,5,2026-03-20,2026-03-20,55.0,0,0,0,0,0,0,,,,1,4.0,10.0,1.00000,2026-03-20,0,0,,,0,0,0,Baixo Valor,True
e9120b37-4341-4d64-9cbb-2a54a3f4610a,Monica,Duarte,Monica Duarte,mduarte333@gmail.com,(84) 5445-6426,Feminino,Vitória Da Conquista,Bahia,Brasil,Web,2020-11-16,33,3,8785.43,2928.476666666667,9,2024-06-12,2026-02-03,100.0,0,0,1,2,0,0,91.5,3.0,2026-02-23 10:44:00,0,,,,,5,5,296.3333333333333,2025-12-12 02:03:44,0,0,3,Alto Valor,False
30c54c04-038f-4efa-9fb6-832100d2adba,Tiago,Miranda,Tiago Miranda,tiago.miranda@hotmail.com,(11) 9471-4894,Masculino,Balsas,Maranhão,Brasil,Indicação,2022-08-09,37,7,5472.900000000001,912.1500000000001,14,2023-09-18,2025-09-01,255.0,0,0,0,1,0,0,168.0,5.0,2024-05-09 07:16:00,6,3.5,7.833333333333333,0.83333,2025-08-11,7,7,412.1666666666667,2026-02-05 16:44:38,0,1,4,Alto Valor,False
26a96cb1-0e19-4d37-8cf4-59acefe2ffbd,Leonardo,Miranda,Leonardo Miranda,leonardo_miranda@gmail.com,(73) 2282-0338,Masculino,Igarapé-açu,Pará,Brasil,Web,2020-02-12,42,7,3160.8999999999996,632.18,25,2023-04-16,2025-12-02,163.0,0,0,0,0,0,0,,,,3,4.666666666666667,7.0,1.00000,2025-09-23,8,8,301.75,2025-07-01 04:38:08,0,1,7,Alto Valor,False
6407ee63-5d6c-4a73-a351-fab417a34b5a,Gustavo,Cardoso,Gustavo Cardoso,gustavo_cardoso@gmail.com,(69) 4233-9301,Masculino,Cornélio Procópio,Paraná,Brasil,App,2018-03-06,25,7,8632.44,1233.2057142857143,15,2023-02-19,2026-03-28,47.0,0,0,0,2,0,0,237.0,4.0,2026-03-19 08:32:00,5,3.2,6.6,0.80000,2026-04-10,8,8,216.5,2025-09-18 14:39:42,0,1,1,Alto Valor,True
2f738735-b73a-4e70-aa46-45cf0fcbe612,Mirella,Ramos,Mirella Ramos,mirella.ramos735@hotmail.com,(14) 9598-7126,Feminino,Estreito,Maranhão,Brasil,Web,2019-11-28,63,3,224.37,112.185,6,2024-06-04,2026-03-24,51.0,0,0,0,0,0,0,,,,1,3.0,6.0,0.00000,2024-10-29,7,7,366.42857142857144,2025-10-21 21:37:12,0,2,4,Baixo Valor,True
909fe57b-5f44-46eb-8fbf-eab1dca9e62f,Fabio,Pereira,Fabio Pereira,fabio146@hotmail.com,(71) 2212-8822,Masculino,Niterói,Rio De Janeiro,Brasil,App,2022-03-06,29,3,477.23,159.07666666666668,5,2023-03-28,2024-02-09,825.0,0,0,0,1,0,0,129.0,5.0,2023-03-10 14:53:00,0,,,,,10,10,783.5,2025-07-09 17:10:59,0,1,6,Baixo Valor,False
4a19bc51-f1d0-4fca-801f-535a69ace55d,Vagner,Torres,Vagner Torres,vagner_torres@gmail.com,(79) 7173-8310,Masculino,Viçosa Do Ceará,Ceará,Brasil,App,2018-03-17,34,6,1666.7999999999997,277.79999999999995,21,2023-01-26,2025-11-10,185.0,0,0,0,1,0,0,149.0,4.0,2023-07-25 06:37:00,3,4.0,9.0,1.00000,2025-08-19,4,4,406.0,2025-12-18 17:58:57,0,1,2,Medio Valor,False
f8b8ec01-653b-4193-a74e-90ec3d457f25,Bernardo,Hadad,Bernardo Hadad,bhadad258@yahoo.com,(65) 6202-0900,Masculino,Sossêgo,Paraíba,Brasil,Web,2022-05-20,54,6,1000.61,200.122,8,2023-06-24,2026-02-20,83.0,0,0,0,1,0,0,156.0,1.0,2025-07-03 08:40:00,5,3.6,6.0,0.40000,2026-02-26,5,5,410.6666666666667,2025-11-21 11:16:10,0,1,2,Medio Valor,True
6db5ef50-d0ae-4f14-ae75-6c69d4c0ad3f,Zeca,Moura,Zeca Moura,zeca616@yahoo.com,(87) 1091-6684,Masculino,Eldorado Do Carajás,Pará,Brasil,App,2021-12-03,47,3,17857.77,5952.59,13,2024-11-02,2025-10-21,205.0,0,0,2,0,0,0,,,,0,,,,,8,8,912.25,2025-12-08 19:25:21,0,0,4,Alto Valor,False
f77d02f9-843f-4132-92fc-2e0964293eb7,Jonatan,Campos,Jonatan Campos,jonatan.campos@gmail.com,(85) 1941-6274,Masculino,São Caitano,Pernambuco,Brasil,Web,2024-12-08,28,5,21388.949999999997,5347.237499999999,16,2023-05-01,2025-07-25,293.0,0,0,1,0,0,0,,,,1,2.0,0.0,0.00000,2025-06-14,6,6,955.0,2025-02-05 09:29:23,0,1,4,Alto Valor,False
880e9a80-1d90-4c14-a171-21f389873e4e,Priscila,Neto,Priscila Neto,pneto218@hotmail.com,(74) 4155-3220,Feminino,Itápolis,São Paulo,Brasil,Web,2021-06-30,66,6,2810.4,562.08,17,2023-04-12,2024-12-26,504.0,0,0,0,0,0,0,,,,4,3.5,8.25,0.75000,2025-01-13,6,6,319.8,2025-03-19 22:50:06,0,1,0,Alto Valor,False
23f3ecbf-c145-4b93-b66f-99c3abecba64,Ester,Queiroz,Ester Queiroz,ester.queiroz@cliente1131.com,(87) 1078-6594,Feminino,Olinda,Pernambuco,Brasil,App,2018-07-04,48,5,14180.480000000001,3545.1200000000003,14,2023-12-23,2025-12-19,146.0,0,0,0,0,0,0,,,,4,3.0,3.75,0.25000,2025-09-14,8,8,1015.3333333333334,2025-12-03 15:55:53,0,1,3,Alto Valor,False
2d2fa69d-f6a7-42cf-9d99-df4c83aee616,Gisele,Pacheco,Gisele Pacheco,gisele.pacheco975@hotmail.com,(96) 7749-0632,Feminino,São Gonçalo,Rio De Janeiro,Brasil,App,2023-07-31,36,8,20244.219999999998,3374.0366666666664,26,2023-01-30,2025-11-21,174.0,0,0,0,1,0,0,207.0,4.0,2024-04-10 03:19:00,2,4.5,9.5,1.00000,2024-07-04,3,3,431.0,2025-01-06 13:57:58,0,0,1,Alto Valor,False
24603bf2-6952-4654-b0a1-1b0b86eca998,Edson,Zampieri,Edson Zampieri,ezampieri383@1.com,(54) 1257-1200,Masculino,São Paulo,São Paulo,Brasil,App,2018-10-25,36,7,2925.88,417.98285714285714,21,2023-08-03,2026-02-27,76.0,0,0,0,1,0,0,119.0,2.0,2024-03-04 22:19:00,1,2.0,1.0,0.00000,2024-08-19,6,6,196.16666666666666,2025-04-15 01:34:00,0,0,3,Alto Valor,True
d9d672fd-358f-4f1f-9bd1-21b5434a5463,Mauro,Cardoso,Mauro Cardoso,mauro266@gmail.com,(14) 1814-9795,Masculino,Brasília,Distrito Federal,Brasil,Web,2022-10-02,46,15,3410.6799999999994,262.35999999999996,43,2023-03-02,2025-12-08,157.0,0,0,0,0,0,0,,,,10,3.4,6.6,0.70000,2026-01-18,17,17,312.2857142857143,2025-09-19 08:22:46,0,5,9,Alto Valor,False
fd38aaa5-a897-40d3-9844-0f4571b6a816,Xanda,Serrano,Xanda Serrano,xanda.serrano@yahoo.com,(96) 3824-7944,Feminino,Blumenau,Santa Catarina,Brasil,Web,2019-02-13,40,9,22156.559999999998,3165.222857142857,21,2023-05-15,2025-10-15,211.0,0,0,1,3,0,0,140.0,3.6666666666666665,2025-10-01 07:15:00,4,2.5,7.0,0.50000,2025-08-20,7,7,927.1428571428571,2026-03-03 13:52:54,0,1,3,Alto Valor,False
9c7792a3-e0c1-4b86-a6b5-3ab213662fd5,Zulmira,Alves,Zulmira Alves,zulmira.alves@yahoo.com,(15) 8457-4948,Feminino,Salvador,Bahia,Brasil,Web,2018-05-24,44,7,3874.8900000000003,553.5557142857143,23,2023-01-24,2025-07-17,301.0,0,0,0,1,0,0,,,2023-12-30 13:22:00,4,3.5,8.0,1.00000,2025-07-19,12,12,273.54545454545456,2026-01-20 14:37:26,0,3,5,Alto Valor,False
67ad4d64-30b6-4647-a0b6-e7362cabde55,Tiago,Amorim,Tiago Amorim,tiago.amorim150@yahoo.com,(12) 8979-4132,Masculino,Nova Iguaçu,Rio De Janeiro,Brasil,Indicação,2021-01-07,22,2,10732.99,5366.495,9,2024-11-14,2025-03-25,415.0,0,0,0,0,0,0,,,,1,1.0,3.0,0.00000,2025-04-10,5,5,211.6,2025-07-03 03:27:23,0,1,0,Alto Valor,False
a39eb3a8-5eaf-466a-950b-28862d36f9b0,Alexandre,Quaresma,Alexandre Quaresma,alexandre_quaresma@gmail.com,(99) 9739-5016,Masculino,Maceió,Alagoas,Brasil,Web,2022-03-07,68,7,2651.1399999999994,378.73428571428565,25,2023-11-04,2025-06-29,319.0,0,0,0,2,0,0,131.5,3.0,2024-05-21 05:33:00,2,2.0,4.0,0.00000,2025-08-01,6,6,329.0,2025-08-27 14:25:52,0,0,3,Alto Valor,False
8c6303de-910d-4f5d-8d55-4acf38271252,Simone,Viana,Simone Viana,sviana768@gmail.com,(19) 8992-6586,Feminino,Querência,Mato Grosso,Brasil,Web,2022-09-03,25,4,10248.849999999999,5124.424999999999,14,2024-11-16,2026-02-03,100.0,0,0,0,4,0,0,153.5,4.0,2026-02-25 00:35:00,2,4.5,8.5,1.00000,2025-04-02,11,11,277.5,2026-03-06 14:21:49,0,0,3,Alto Valor,False
2407603d-2c45-4cf7-8660-0e7c4cd9e722,Yonatan,Horta,Yonatan Horta,yonatan_horta@hotmail.com,(14) 4996-1399,Masculino,Curralinho,Pará,Brasil,Web,2019-05-22,39,4,6189.15,1547.2875,11,2023-04-14,2024-06-07,706.0,0,0,0,1,0,0,227.0,3.0,2024-02-04 02:20:00,2,4.0,9.0,1.00000,2024-04-22,4,4,1335.75,2025-04-10 11:43:47,1,1,1,Alto Valor,False
1dde8278-16e6-4290-9412-25b88b51cef5,Luan,Garcia,Luan Garcia,luan.garcia@hotmail.com,(79) 2495-0534,Masculino,Palmeira Dos Índios,Alagoas,Brasil,App,2020-09-07,45,8,4208.2699999999995,526.0337499999999,28,2023-04-20,2025-11-09,186.0,0,0,0,0,0,0,,,,2,2.5,5.0,0.50000,2025-11-20,11,11,794.6363636363636,2026-01-15 01:17:51,0,1,4,Alto Valor,False
ac634fd3-2e8a-4716-bc34-92ee06d82c95,Deivid,Juste,Deivid Juste,djuste593@yahoo.com,(97) 0978-5629,Masculino,Penápolis,São Paulo,Brasil,Web,2019-08-12,34,3,1100.97,366.99,11,2023-04-14,2025-07-02,316.0,0,0,0,0,0,0,,,,2,1.0,0.0,0.00000,2025-07-02,6,6,100.83333333333333,2025-06-21 15:50:31,0,0,5,Medio Valor,False
a52e1bfc-d860-45b4-9ccf-3c32a2d959d4,Fabio,Barbosa,Fabio Barbosa,fbarbosa318@gmail.com,(89) 3703-3357,Masculino,Muquém Do São Francisco,Bahia,Brasil,App,2019-04-17,54,11,19243.249999999996,1924.3249999999996,35,2023-06-17,2025-07-25,293.0,0,0,0,1,0,0,51.0,3.0,2024-06-12 11:45:00,4,3.25,6.0,0.75000,2025-09-08,6,6,231.33333333333334,2026-02-10 04:42:49,0,1,4,Alto Valor,False
128e45f5-2b43-4080-bfe7-4b65a0cb939a,Patrick,Guimarães,Patrick Guimarães,pguimaraes188@yahoo.com,(86) 2006-8399,Masculino,Duque De Caxias,Rio De Janeiro,Brasil,Web,2019-06-20,27,10,23673.22,2630.3577777777778,21,2023-06-28,2026-01-23,111.0,0,0,0,1,0,0,60.0,5.0,2026-01-21 17:30:00,6,4.333333333333333,8.666666666666666,1.00000,2026-01-29,5,5,213.2,2024-07-20 06:59:23,0,2,1,Alto Valor,False
be4c24aa-9e99-4c25-9d6b-f2f6ccc14934,Uriel,Cunha,Uriel Cunha,ucunha488@gmail.com,(92) 1572-8409,Masculino,Santo Inácio,Paraná,Brasil,Web,2019-11-01,35,6,8114.02,1622.804,16,2023-06-24,2026-03-16,59.0,0,0,1,0,0,0,,,,3,4.333333333333333,9.333333333333334,1.00000,2024-12-28,4,4,301.25,2025-07-23 13:45:02,0,0,3,Alto Valor,True
877d92fd-a22b-4e76-a11b-ab34af5311b5,Murilo,Barbosa,Murilo Barbosa,murilo.barbosa@gmail.com,(15) 9506-7929,Masculino,Santo André,São Paulo,Brasil,App,2021-04-16,24,10,10991.07,1221.23,25,2023-01-26,2025-06-29,319.0,0,0,0,1,0,0,111.0,3.0,2023-03-09 20:23:00,3,3.6666666666666665,6.0,0.66667,2023-08-28,11,11,961.2,2025-08-08 16:39:12,0,2,6,Alto Valor,False
d4d48ebf-7077-4a0d-b703-67b1f50a7baf,Giovani,Ramos,Giovani Ramos,giovani_ramos@yahoo.com,(86) 7991-5130,Masculino,Guarulhos,São Paulo,Brasil,Indicação,2024-08-10,43,5,4152.719999999999,830.5439999999999,17,2023-12-18,2025-06-07,341.0,0,0,0,1,0,0,204.0,4.0,2025-02-02 21:53:00,2,3.5,7.0,0.50000,2025-06-16,8,8,1017.125,2026-01-26 04:36:45,0,2,3,Alto Valor,False
450f4a52-8e77-4a20-b7f0-c44011858253,Adriano,Uchoa,Adriano Uchoa,auchoa623@yahoo.com,(96) 8285-2808,Masculino,Rio De Janeiro,Rio De Janeiro,Brasil,App,2022-03-06,49,6,2047.5700000000002,341.2616666666667,13,2023-10-31,2024-11-19,541.0,0,0,0,0,0,0,,,,4,4.25,7.75,1.00000,2025-01-15,2,2,247.0,2024-07-11 07:53:08,0,1,1,Alto Valor,False
d69b54ef-ebc7-4b6d-9429-c0c796152e24,Felipe,Barbosa,Felipe Barbosa,felipe716@yahoo.com,(91) 6722-9830,Masculino,São Paulo,São Paulo,Brasil,Web,2021-11-03,41,11,10139.15,921.7409090909091,46,2024-02-14,2026-02-04,99.0,0,0,1,0,0,0,,,,3,3.0,5.666666666666667,0.66667,2026-01-05,6,6,348.3333333333333,2025-02-27 04:15:43,0,1,1,Alto Valor,False
d0a625e0-3444-536f-808a-c280364ae2e8,Clara,Guimarães,Clara Guimarães,clara_guimaraes@email.com,(11) 92854-7524,Feminino,Barra Mansa,Rio De Janeiro,Brasil,Web,2025-02-09,21,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
771ccf2a-2cb2-55ec-9d82-7d953e3da981,Mauro,Zampieri,Mauro Zampieri,mauro.zampieri675@email.com,(31) 91104-2662,Masculino,Anápolis,Goiás,Brasil,Web,2025-03-05,35,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
7317a3ee-fabc-5999-bc40-66a3307a511c,Gerson,Costa,Gerson Costa,gcosta528@email.com,(48) 99031-2782,Masculino,São Paulo,São Paulo,Brasil,Web,2025-04-21,22,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
429b00a0-de17-502e-a278-ecc29a14134a,Carla,Tobias,Carla Tobias,ctobias258@email.com,(47) 92406-8067,Feminino,São Paulo,São Paulo,Brasil,Web,2025-09-08,21,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
a089f470-2bde-50e0-8cb1-be0114a5a390,Valeria,Fernandes,Valeria Fernandes,valeria_fernandes@email.com,(41) 92819-4310,Feminino,Colombo,Paraná,Brasil,Web,2025-12-06,52,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
c43c3dc3-0fc4-479a-8241-dedbb45bb1cd,Tania,Neto,Tania Neto,tania.neto@gmail.com,(13) 8193-9307,Feminino,Boa Vista,Roraima,Brasil,App,2021-01-15,45,9,15888.82,2269.8314285714287,29,2024-05-20,2026-03-23,52.0,0,0,0,1,0,0,123.0,4.0,2026-03-23 05:32:00,5,4.0,7.8,0.80000,2026-04-20,13,13,245.84615384615384,2025-09-21 12:08:38,0,1,8,Alto Valor,True
ad83413a-9ecf-49c3-b519-ca1f91f3d0e9,Beatriz,Nascimento,Beatriz Nascimento,bnascimento638@gmail.com,(71) 1401-6661,Feminino,Chopinzinho,Paraná,Brasil,App,2019-05-11,52,4,8457.67,2114.4175,10,2024-10-09,2026-02-07,96.0,0,0,0,2,0,0,175.5,5.0,2026-02-24 15:53:00,4,4.25,7.75,0.75000,2026-02-22,8,8,894.25,2025-10-11 22:55:40,0,1,1,Alto Valor,False
88e4cc38-2d3a-4859-958e-5b701d6a098d,Valdo,Nascimento,Valdo Nascimento,valdo.nascimento345@hotmail.com,(81) 2853-4544,Masculino,Vertentes,Pernambuco,Brasil,Web,2022-05-16,63,4,3572.55,893.1375,15,2023-04-04,2025-11-27,168.0,0,0,0,0,0,0,,,,2,4.5,9.5,1.00000,2024-07-01,7,7,448.57142857142856,2026-01-11 09:50:04,0,1,1,Alto Valor,False
9d320b0a-0fcb-4197-8c69-3e65ec9bd6dc,Gerson,Menezes,Gerson Menezes,gerson_menezes@hotmail.com,(86) 1529-0189,Masculino,Araraquara,São Paulo,Brasil,Indicação,2018-05-15,19,4,12703.76,3175.94,9,2024-11-27,2026-03-05,70.0,0,0,0,0,0,0,,,,3,4.0,7.666666666666667,1.00000,2026-03-28,8,8,353.8333333333333,2026-03-08 03:42:59,0,2,2,Alto Valor,True
05e0a051-858c-4530-97da-0c5f31ae24be,Xuxa,Borges,Xuxa Borges,xuxa791@yahoo.com,(94) 8310-7774,Feminino,Itupiranga,Pará,Brasil,Web,2022-09-22,65,6,2835.8499999999995,472.6416666666666,7,2023-05-21,2026-02-08,95.0,0,0,0,0,0,0,,,,4,2.75,4.25,0.75000,2026-04-08,6,6,237.6,2026-03-23 04:03:40,0,1,4,Alto Valor,False
3dcbc3f2-44e1-4f5e-a768-454c652c96c2,Cleiton,Souza,Cleiton Souza,cleiton.souza@yahoo.com,(61) 1444-4010,Masculino,Belo Horizonte,Minas Gerais,Brasil,Web,2019-11-23,55,7,5856.41,836.63,25,2023-05-26,2025-10-21,205.0,0,0,1,1,0,0,220.0,4.0,2024-12-19 13:49:00,5,3.0,5.0,0.20000,2024-01-04,11,11,233.7,2026-02-09 03:37:44,0,3,6,Alto Valor,False
04245420-015b-4db2-bade-0194116ebec3,Walquiria,Coutinho,Walquiria Coutinho,walquiria431@hotmail.com,(97) 6360-8357,Feminino,Barretos,São Paulo,Brasil,Web,2023-03-18,21,4,3002.68,750.67,6,2023-06-24,2025-12-26,139.0,0,0,0,0,0,0,,,,1,5.0,9.0,1.00000,2025-05-26,12,12,330.45454545454544,2025-06-27 11:12:03,0,0,8,Alto Valor,False
b7d10653-03dc-4ec4-81d9-9c69f5d01fde,Isabela,Quaresma,Isabela Quaresma,isabela_quaresma@yahoo.com,(79) 5510-6017,Feminino,Rio De Janeiro,Rio De Janeiro,Brasil,Web,2019-01-10,31,15,6716.959999999999,447.79733333333326,28,2023-06-16,2026-02-07,96.0,0,0,0,2,0,0,152.0,1.0,2026-02-13 20:20:00,9,3.6666666666666665,6.333333333333333,0.77778,2026-02-15,13,13,660.7692307692307,2026-03-24 23:21:27,1,1,8,Alto Valor,False
c65e6ad3-b4b5-42cb-8c9a-0f8333d18606,Maria,Werneck,Maria Werneck,mwerneck233@hotmail.com,(11) 7892-7306,Feminino,Santarém,Pará,Brasil,App,2018-01-05,31,10,2377.0499999999997,264.1166666666666,22,2023-12-14,2026-05-18,-4.0,0,0,0,3,0,0,172.0,3.6666666666666665,2025-03-05 10:17:00,3,4.666666666666667,8.666666666666666,1.00000,2025-03-15,4,4,393.5,2025-10-03 17:18:35,0,0,3,Alto Valor,True
